Station Name,Measurement Timestamp 1,Measurement Timestamp 2,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,2017-07-30T00:00:00Z,04:00:00 PM,23.6,21.1,80,0.0,0.00,376.2,0,57,2.0,4.6,1000.3,621,353,12.0,07/30/2017 4:00 PM,63rdStreetWeatherStation201707301600
63rd Street Weather Station,2017-07-30T00:00:00Z,05:00:00 PM,23.6,20.6,76,0.0,0.00,376.2,0,69,4.2,5.3,1000.0,472,354,12.0,07/30/2017 5:00 PM,63rdStreetWeatherStation201707301700
63rd Street Weather Station,2017-07-30T00:00:00Z,06:00:00 PM,23.7,21.1,80,0.0,0.00,376.2,0,70,4.1,5.4,999.8,310,354,12.0,07/30/2017 6:00 PM,63rdStreetWeatherStation201707301800
63rd Street Weather Station,2017-07-30T00:00:00Z,07:00:00 PM,23.8,20.9,78,0.0,0.00,376.2,0,88,2.7,4.4,999.8,67,354,12.0,07/30/2017 7:00 PM,63rdStreetWeatherStation201707301900
63rd Street Weather Station,2017-07-30T00:00:00Z,08:00:00 PM,23.1,20.8,81,0.0,0.00,376.2,0,108,1.7,3.2,999.3,12,355,11.9,07/30/2017 8:00 PM,63rdStreetWeatherStation201707302000
63rd Street Weather Station,2017-07-30T00:00:00Z,09:00:00 PM,23.0,20.9,83,0.0,0.00,376.2,0,131,0.8,1.3,999.5,0,355,11.9,07/30/2017 9:00 PM,63rdStreetWeatherStation201707302100
63rd Street Weather Station,2017-07-30T00:00:00Z,10:00:00 PM,23.0,20.9,83,0.0,0.00,376.2,0,130,0.6,0.9,999.9,0,355,11.9,07/30/2017 10:00 PM,63rdStreetWeatherStation201707302200
63rd Street Weather Station,2017-07-30T00:00:00Z,11:00:00 PM,22.9,21.1,86,0.0,0.00,376.2,0,115,0.7,1.1,999.8,0,354,11.9,07/30/2017 11:00 PM,63rdStreetWeatherStation201707302300
63rd Street Weather Station,2017-07-30T00:00:00Z,12:00:00 AM,22.5,19.1,73,0.0,0.00,376.2,0,31,3.1,4.9,998.3,0,354,11.9,07/30/2017 12:00 AM,63rdStreetWeatherStation201707302400
63rd Street Weather Station,2017-07-31T00:00:00Z,01:00:00 AM,22.9,20.7,82,0.0,0.00,376.2,0,119,0.5,0.7,999.8,0,354,11.9,07/31/2017 1:00 AM,63rdStreetWeatherStation201707310100
63rd Street Weather Station,2017-07-31T00:00:00Z,02:00:00 AM,22.2,20.4,85,0.0,0.00,376.2,0,241,0.7,1.3,999.7,0,355,11.9,07/31/2017 2:00 AM,63rdStreetWeatherStation201707310200
63rd Street Weather Station,2017-07-31T00:00:00Z,03:00:00 AM,21.8,20.5,89,0.0,0.00,376.2,0,264,0.7,0.9,999.6,0,354,11.9,07/31/2017 3:00 AM,63rdStreetWeatherStation201707310300
63rd Street Weather Station,2017-07-31T00:00:00Z,04:00:00 AM,21.1,19.9,90,0.0,0.00,376.2,0,261,0.9,1.2,999.7,0,354,11.9,07/31/2017 4:00 AM,63rdStreetWeatherStation201707310400
63rd Street Weather Station,2017-07-31T00:00:00Z,05:00:00 AM,21.1,19.5,87,0.0,0.00,376.2,0,229,0.8,1.2,1000.1,0,354,11.9,07/31/2017 5:00 AM,63rdStreetWeatherStation201707310500
63rd Street Weather Station,2017-07-31T00:00:00Z,06:00:00 AM,21.0,19.3,85,0.0,0.00,376.2,0,255,1.0,1.3,1000.3,27,354,11.9,07/31/2017 6:00 AM,63rdStreetWeatherStation201707310600
63rd Street Weather Station,2017-07-31T00:00:00Z,07:00:00 AM,22.2,19.7,79,0.0,0.00,376.2,0,236,0.7,1.0,1000.7,79,355,12.0,07/31/2017 7:00 AM,63rdStreetWeatherStation201707310700
63rd Street Weather Station,2017-07-31T00:00:00Z,08:00:00 AM,23.3,19.7,72,0.0,0.00,376.2,0,248,1.0,1.2,1000.9,175,355,12.0,07/31/2017 8:00 AM,63rdStreetWeatherStation201707310800
63rd Street Weather Station,2017-07-31T00:00:00Z,10:00:00 AM,24.6,20.0,66,0.0,0.00,376.2,0,111,1.5,2.7,1000.9,609,355,11.9,07/31/2017 10:00 AM,63rdStreetWeatherStation201707311000
63rd Street Weather Station,2017-07-31T00:00:00Z,11:00:00 AM,24.5,20.1,67,0.0,0.00,376.2,0,107,2.2,3.4,1000.9,822,355,11.9,07/31/2017 11:00 AM,63rdStreetWeatherStation201707311100
63rd Street Weather Station,2017-07-31T00:00:00Z,12:00:00 PM,24.7,20.7,70,0.0,0.00,376.2,0,108,2.1,3.7,1000.6,964,355,11.9,07/31/2017 12:00 PM,63rdStreetWeatherStation201707311200
63rd Street Weather Station,2017-07-31T00:00:00Z,01:00:00 PM,24.6,20.5,69,0.0,0.00,376.2,0,110,2.1,3.1,1000.2,222,355,12.0,07/31/2017 1:00 PM,63rdStreetWeatherStation201707311300
63rd Street Weather Station,2017-07-31T00:00:00Z,02:00:00 PM,25.4,20.9,67,0.0,0.00,376.2,0,83,4.0,6.1,999.5,844,354,12.0,07/31/2017 2:00 PM,63rdStreetWeatherStation201707311400
63rd Street Weather Station,2017-07-31T00:00:00Z,03:00:00 PM,24.6,20.7,71,0.0,0.00,376.2,0,103,4.2,7.1,999.1,802,354,11.9,07/31/2017 3:00 PM,63rdStreetWeatherStation201707311500
63rd Street Weather Station,2017-07-31T00:00:00Z,04:00:00 PM,25.0,21.4,73,0.0,0.00,376.2,0,98,2.9,4.6,998.7,613,353,11.9,07/31/2017 4:00 PM,63rdStreetWeatherStation201707311600
63rd Street Weather Station,2017-07-31T00:00:00Z,05:00:00 PM,25.1,21.7,74,0.0,0.00,376.2,0,79,3.8,5.3,998.2,510,354,11.9,07/31/2017 5:00 PM,63rdStreetWeatherStation201707311700
63rd Street Weather Station,2017-07-31T00:00:00Z,06:00:00 PM,25.1,21.8,75,0.0,0.00,376.2,0,83,2.5,4.9,998.1,293,354,12.0,07/31/2017 6:00 PM,63rdStreetWeatherStation201707311800
63rd Street Weather Station,2017-07-31T00:00:00Z,07:00:00 PM,24.7,21.6,76,0.0,0.00,376.2,0,96,2.6,4.7,997.8,45,354,12.0,07/31/2017 7:00 PM,63rdStreetWeatherStation201707311900
63rd Street Weather Station,2017-07-31T00:00:00Z,09:00:00 PM,23.9,20.9,77,0.0,0.00,376.2,0,114,0.0,0.5,998.0,0,355,11.9,07/31/2017 9:00 PM,63rdStreetWeatherStation201707312100
63rd Street Weather Station,2017-07-31T00:00:00Z,10:00:00 PM,23.8,21.2,80,0.0,0.00,376.2,0,72,1.1,1.3,997.9,0,355,12.0,07/31/2017 10:00 PM,63rdStreetWeatherStation201707312200
63rd Street Weather Station,2017-07-31T00:00:00Z,11:00:00 PM,23.5,21.2,82,0.0,0.00,376.2,0,333,0.5,0.7,997.7,0,356,11.9,07/31/2017 11:00 PM,63rdStreetWeatherStation201707312300
63rd Street Weather Station,2017-07-31T00:00:00Z,12:00:00 AM,23.1,20.9,82,0.0,0.00,376.2,0,125,0.5,0.7,999.9,0,356,11.9,07/31/2017 12:00 AM,63rdStreetWeatherStation201707312400
63rd Street Weather Station,2017-08-01T00:00:00Z,01:00:00 AM,23.5,22.0,88,0.0,0.00,376.2,0,203,0.9,1.1,998.0,0,354,11.9,08/01/2017 1:00 AM,63rdStreetWeatherStation201708010100
63rd Street Weather Station,2017-08-01T00:00:00Z,03:00:00 AM,23.3,20.9,81,0.0,0.00,376.2,0,222,0.8,0.9,997.4,0,354,12.0,08/01/2017 3:00 AM,63rdStreetWeatherStation201708010300
63rd Street Weather Station,2017-08-01T00:00:00Z,04:00:00 AM,22.8,20.4,81,0.0,0.00,376.2,0,244,1.1,1.7,997.2,0,355,11.9,08/01/2017 4:00 AM,63rdStreetWeatherStation201708010400
63rd Street Weather Station,2017-08-01T00:00:00Z,05:00:00 AM,22.7,19.7,76,0.0,0.00,376.2,0,237,1.4,2.0,997.0,0,355,11.9,08/01/2017 5:00 AM,63rdStreetWeatherStation201708010500
63rd Street Weather Station,2017-08-01T00:00:00Z,06:00:00 AM,22.3,19.4,77,0.0,0.00,376.2,0,250,1.5,2.3,997.2,6,354,11.9,08/01/2017 6:00 AM,63rdStreetWeatherStation201708010600
63rd Street Weather Station,2017-08-01T00:00:00Z,07:00:00 AM,23.3,19.4,70,0.0,0.00,376.2,0,231,1.1,2.1,997.3,32,354,11.9,08/01/2017 7:00 AM,63rdStreetWeatherStation201708010700
63rd Street Weather Station,2017-08-01T00:00:00Z,08:00:00 AM,23.6,19.7,70,0.0,0.00,376.2,0,253,1.4,2.5,997.7,124,355,11.9,08/01/2017 8:00 AM,63rdStreetWeatherStation201708010800
63rd Street Weather Station,2017-08-01T00:00:00Z,09:00:00 AM,24.7,20.7,70,0.0,0.00,376.2,0,118,1.1,1.6,997.5,476,356,11.8,08/01/2017 9:00 AM,63rdStreetWeatherStation201708010900
63rd Street Weather Station,2017-08-01T00:00:00Z,10:00:00 AM,26.1,21.9,70,0.0,0.00,376.2,0,132,0.7,1.7,997.3,673,355,11.9,08/01/2017 10:00 AM,63rdStreetWeatherStation201708011000
63rd Street Weather Station,2017-08-01T00:00:00Z,11:00:00 AM,24.0,21.3,79,0.0,0.00,376.2,0,119,1.6,2.4,996.7,767,354,11.9,08/01/2017 11:00 AM,63rdStreetWeatherStation201708011100
63rd Street Weather Station,2017-08-01T00:00:00Z,12:00:00 PM,24.4,21.9,81,0.0,0.00,376.2,0,117,1.9,2.9,996.3,967,355,12.0,08/01/2017 12:00 PM,63rdStreetWeatherStation201708011200
63rd Street Weather Station,2017-08-01T00:00:00Z,01:00:00 PM,24.3,22.0,82,0.0,0.00,376.2,0,121,1.3,2.3,995.8,887,355,11.9,08/01/2017 1:00 PM,63rdStreetWeatherStation201708011300
63rd Street Weather Station,2017-08-01T00:00:00Z,02:00:00 PM,24.8,22.5,83,0.0,0.00,376.2,0,22,3.2,5.7,995.6,112,355,11.9,08/01/2017 2:00 PM,63rdStreetWeatherStation201708011400
63rd Street Weather Station,2017-08-01T00:00:00Z,03:00:00 PM,25.2,20.9,68,0.0,1.40,377.6,0,113,2.8,3.7,994.7,164,354,11.8,08/01/2017 3:00 PM,63rdStreetWeatherStation201708011500
63rd Street Weather Station,2017-08-01T00:00:00Z,04:00:00 PM,24.5,20.4,69,0.0,0.00,377.6,0,13,1.5,2.5,994.8,83,355,11.9,08/01/2017 4:00 PM,63rdStreetWeatherStation201708011600
63rd Street Weather Station,2017-08-01T00:00:00Z,05:00:00 PM,24.8,21.0,71,0.0,0.10,377.8,0,73,2.4,3.0,994.3,321,354,12.0,08/01/2017 5:00 PM,63rdStreetWeatherStation201708011700
63rd Street Weather Station,2017-08-01T00:00:00Z,06:00:00 PM,25.2,22.6,80,0.0,0.00,377.8,0,135,0.3,0.8,994.4,292,354,12.0,08/01/2017 6:00 PM,63rdStreetWeatherStation201708011800
63rd Street Weather Station,2017-08-01T00:00:00Z,07:00:00 PM,24.5,22.6,85,0.0,0.00,377.8,0,149,0.9,1.6,994.5,27,355,11.9,08/01/2017 7:00 PM,63rdStreetWeatherStation201708011900
63rd Street Weather Station,2017-08-01T00:00:00Z,08:00:00 PM,24.9,21.3,73,0.0,0.00,377.8,0,168,2.4,3.7,994.3,7,355,11.9,08/01/2017 8:00 PM,63rdStreetWeatherStation201708012000
63rd Street Weather Station,2017-08-01T00:00:00Z,09:00:00 PM,24.0,22.0,85,0.0,0.00,377.8,0,141,0.3,0.6,994.5,0,356,11.8,08/01/2017 9:00 PM,63rdStreetWeatherStation201708012100
63rd Street Weather Station,2017-08-01T00:00:00Z,10:00:00 PM,24.3,22.0,82,0.0,0.00,377.8,0,259,2.2,3.5,994.8,0,355,12.0,08/01/2017 10:00 PM,63rdStreetWeatherStation201708012200
63rd Street Weather Station,2017-08-01T00:00:00Z,11:00:00 PM,23.6,20.4,75,0.0,0.00,377.8,0,228,1.6,2.4,995.0,0,354,12.0,08/01/2017 11:00 PM,63rdStreetWeatherStation201708012300
63rd Street Weather Station,2017-08-01T00:00:00Z,12:00:00 AM,23.4,21.4,84,0.0,0.00,376.2,0,358,0.4,0.8,997.8,0,355,12.0,08/01/2017 12:00 AM,63rdStreetWeatherStation201708012400
63rd Street Weather Station,2017-08-02T00:00:00Z,01:00:00 AM,22.2,19.8,81,0.0,0.00,377.8,0,239,2.3,3.3,994.7,0,354,11.9,08/02/2017 1:00 AM,63rdStreetWeatherStation201708020100
63rd Street Weather Station,2017-08-02T00:00:00Z,02:00:00 AM,22.1,19.9,82,0.0,0.00,377.8,0,247,2.7,4.2,994.0,0,354,11.9,08/02/2017 2:00 AM,63rdStreetWeatherStation201708020200
63rd Street Weather Station,2017-08-02T00:00:00Z,03:00:00 AM,21.3,19.6,86,0.0,0.00,377.8,0,239,2.2,3.3,994.2,0,354,11.8,08/02/2017 3:00 AM,63rdStreetWeatherStation201708020300
63rd Street Weather Station,2017-08-02T00:00:00Z,04:00:00 AM,21.0,19.6,88,0.0,0.00,377.8,0,239,2.7,3.7,994.7,0,354,11.9,08/02/2017 4:00 AM,63rdStreetWeatherStation201708020400
63rd Street Weather Station,2017-08-02T00:00:00Z,05:00:00 AM,20.9,19.5,88,0.0,0.00,377.8,0,249,2.9,3.7,994.8,0,355,11.9,08/02/2017 5:00 AM,63rdStreetWeatherStation201708020500
63rd Street Weather Station,2017-08-02T00:00:00Z,06:00:00 AM,20.6,19.4,90,0.0,0.00,377.8,0,263,2.9,3.9,994.9,11,354,11.9,08/02/2017 6:00 AM,63rdStreetWeatherStation201708020600
63rd Street Weather Station,2017-08-02T00:00:00Z,07:00:00 AM,21.5,19.8,86,0.0,0.00,377.8,0,240,1.9,3.0,994.9,112,355,11.9,08/02/2017 7:00 AM,63rdStreetWeatherStation201708020700
63rd Street Weather Station,2017-08-02T00:00:00Z,08:00:00 AM,22.8,20.6,82,0.0,0.00,377.8,0,255,3.2,4.3,994.9,274,356,12.0,08/02/2017 8:00 AM,63rdStreetWeatherStation201708020800
63rd Street Weather Station,2017-08-02T00:00:00Z,09:00:00 AM,25.0,21.4,73,0.0,0.00,377.8,0,278,1.4,2.7,994.9,419,356,11.9,08/02/2017 9:00 AM,63rdStreetWeatherStation201708020900
63rd Street Weather Station,2017-08-02T00:00:00Z,10:00:00 AM,26.0,21.5,67,0.0,0.00,377.8,0,235,1.5,2.1,995.2,513,356,11.9,08/02/2017 10:00 AM,63rdStreetWeatherStation201708021000
63rd Street Weather Station,2017-08-02T00:00:00Z,11:00:00 AM,25.4,22.6,79,0.0,0.00,377.8,0,171,0.5,1.1,995.3,286,355,11.9,08/02/2017 11:00 AM,63rdStreetWeatherStation201708021100
63rd Street Weather Station,2017-08-02T00:00:00Z,12:00:00 PM,25.0,22.2,79,0.0,0.00,377.8,0,112,1.8,2.6,995.1,536,355,12.0,08/02/2017 12:00 PM,63rdStreetWeatherStation201708021200
63rd Street Weather Station,2017-08-02T00:00:00Z,01:00:00 PM,25.4,22.6,79,0.0,0.00,377.8,0,123,1.4,2.3,994.7,850,354,12.0,08/02/2017 1:00 PM,63rdStreetWeatherStation201708021300
63rd Street Weather Station,2017-08-02T00:00:00Z,02:00:00 PM,25.3,22.5,79,0.0,0.00,377.8,0,126,1.3,2.1,994.2,706,354,12.0,08/02/2017 2:00 PM,63rdStreetWeatherStation201708021400
63rd Street Weather Station,2017-08-02T00:00:00Z,03:00:00 PM,25.2,22.2,78,0.0,0.00,377.8,0,128,1.0,1.6,994.0,266,355,11.9,08/02/2017 3:00 PM,63rdStreetWeatherStation201708021500
63rd Street Weather Station,2017-08-02T00:00:00Z,04:00:00 PM,25.5,22.1,74,0.0,0.00,377.8,0,124,1.0,1.9,993.5,578,354,11.9,08/02/2017 4:00 PM,63rdStreetWeatherStation201708021600
63rd Street Weather Station,2017-08-02T00:00:00Z,05:00:00 PM,25.3,22.4,78,0.0,0.00,377.8,0,114,2.6,3.5,993.2,370,354,11.9,08/02/2017 5:00 PM,63rdStreetWeatherStation201708021700
63rd Street Weather Station,2017-08-02T00:00:00Z,06:00:00 PM,25.1,22.6,81,0.0,0.00,377.8,0,93,3.0,4.7,993.2,65,355,11.9,08/02/2017 6:00 PM,63rdStreetWeatherStation201708021800
63rd Street Weather Station,2017-08-02T00:00:00Z,07:00:00 PM,24.8,22.7,84,16.8,1.00,378.8,60,259,2.4,3.7,993.7,7,355,12.0,08/02/2017 7:00 PM,63rdStreetWeatherStation201708021900
63rd Street Weather Station,2017-08-02T00:00:00Z,08:00:00 PM,23.5,22.4,91,5.4,5.10,384.0,60,50,3.3,8.0,993.8,0,355,11.9,08/02/2017 8:00 PM,63rdStreetWeatherStation201708022000
63rd Street Weather Station,2017-08-02T00:00:00Z,09:00:00 PM,22.0,21.4,95,0.0,19.70,403.7,60,8,2.2,4.6,994.4,0,354,11.9,08/02/2017 9:00 PM,63rdStreetWeatherStation201708022100
63rd Street Weather Station,2017-08-02T00:00:00Z,10:00:00 PM,23.3,21.6,86,0.0,0.10,403.8,60,71,2.7,4.3,995.0,0,354,11.9,08/02/2017 10:00 PM,63rdStreetWeatherStation201708022200
63rd Street Weather Station,2017-08-02T00:00:00Z,11:00:00 PM,23.0,22.2,93,0.0,0.00,403.8,0,20,1.8,3.9,994.8,0,354,11.9,08/02/2017 11:00 PM,63rdStreetWeatherStation201708022300
63rd Street Weather Station,2017-08-02T00:00:00Z,12:00:00 AM,22.8,19.9,77,0.0,0.00,377.8,0,247,2.1,2.9,995.1,0,354,11.9,08/02/2017 12:00 AM,63rdStreetWeatherStation201708022400
63rd Street Weather Station,2017-08-03T00:00:00Z,01:00:00 AM,22.7,21.8,93,0.0,0.00,403.8,0,62,1.6,3.8,995.1,0,355,11.9,08/03/2017 1:00 AM,63rdStreetWeatherStation201708030100
63rd Street Weather Station,2017-08-03T00:00:00Z,02:00:00 AM,22.5,21.6,92,0.0,0.00,403.8,0,51,1.3,3.0,994.5,0,355,11.9,08/03/2017 2:00 AM,63rdStreetWeatherStation201708030200
63rd Street Weather Station,2017-08-03T00:00:00Z,03:00:00 AM,22.6,21.5,91,0.0,0.00,403.8,0,54,1.2,2.7,994.6,0,355,11.9,08/03/2017 3:00 AM,63rdStreetWeatherStation201708030300
63rd Street Weather Station,2017-08-03T00:00:00Z,04:00:00 AM,22.6,21.4,90,0.0,0.00,403.8,0,32,1.0,2.1,994.4,0,355,11.9,08/03/2017 4:00 AM,63rdStreetWeatherStation201708030400
63rd Street Weather Station,2017-08-03T00:00:00Z,05:00:00 AM,22.5,21.5,92,0.0,0.00,403.8,0,73,1.7,2.8,994.1,0,355,11.9,08/03/2017 5:00 AM,63rdStreetWeatherStation201708030500
63rd Street Weather Station,2017-08-03T00:00:00Z,06:00:00 AM,22.3,21.4,92,0.0,0.00,403.8,0,87,1.4,2.3,994.2,18,354,11.9,08/03/2017 6:00 AM,63rdStreetWeatherStation201708030600
63rd Street Weather Station,2017-08-03T00:00:00Z,07:00:00 AM,22.7,21.7,92,0.0,0.00,403.8,0,103,1.1,1.7,994.2,80,354,11.9,08/03/2017 7:00 AM,63rdStreetWeatherStation201708030700
63rd Street Weather Station,2017-08-03T00:00:00Z,08:00:00 AM,23.3,22.2,91,0.0,0.00,403.8,0,151,0.9,2.3,993.9,252,355,11.9,08/03/2017 8:00 AM,63rdStreetWeatherStation201708030800
63rd Street Weather Station,2017-08-03T00:00:00Z,09:00:00 AM,23.4,21.7,87,0.0,0.00,403.8,0,144,0.7,1.2,993.6,239,354,11.9,08/03/2017 9:00 AM,63rdStreetWeatherStation201708030900
63rd Street Weather Station,2017-08-03T00:00:00Z,10:00:00 AM,26.4,22.4,71,0.0,0.00,403.8,0,185,1.7,2.3,992.9,569,356,11.9,08/03/2017 10:00 AM,63rdStreetWeatherStation201708031000
63rd Street Weather Station,2017-08-03T00:00:00Z,11:00:00 AM,27.7,22.5,64,0.0,0.00,403.8,0,176,4.0,6.5,992.6,821,356,11.9,08/03/2017 11:00 AM,63rdStreetWeatherStation201708031100
63rd Street Weather Station,2017-08-03T00:00:00Z,12:00:00 PM,28.3,22.3,60,0.0,0.00,403.8,0,228,4.2,6.5,992.1,348,355,11.8,08/03/2017 12:00 PM,63rdStreetWeatherStation201708031200
63rd Street Weather Station,2017-08-03T00:00:00Z,01:00:00 PM,28.1,22.5,62,0.0,0.00,403.8,0,175,4.1,6.7,991.0,885,356,11.9,08/03/2017 1:00 PM,63rdStreetWeatherStation201708031300
63rd Street Weather Station,2017-08-03T00:00:00Z,02:00:00 PM,26.3,21.2,64,0.0,0.00,403.8,0,174,7.8,11.5,990.1,120,354,11.9,08/03/2017 2:00 PM,63rdStreetWeatherStation201708031400
63rd Street Weather Station,2017-08-03T00:00:00Z,03:00:00 PM,25.4,21.5,71,0.0,0.30,404.1,0,196,4.2,8.9,989.5,74,354,12.0,08/03/2017 3:00 PM,63rdStreetWeatherStation201708031500
63rd Street Weather Station,2017-08-03T00:00:00Z,04:00:00 PM,23.3,21.4,84,0.0,2.20,406.3,0,179,5.0,7.1,989.4,269,354,11.9,08/03/2017 4:00 PM,63rdStreetWeatherStation201708031600
63rd Street Weather Station,2017-08-03T00:00:00Z,05:00:00 PM,25.5,21.4,70,0.0,0.00,406.3,0,222,2.7,6.1,989.3,430,354,11.8,08/03/2017 5:00 PM,63rdStreetWeatherStation201708031700
63rd Street Weather Station,2017-08-03T00:00:00Z,06:00:00 PM,25.7,21.0,67,0.0,0.00,406.3,0,198,4.7,7.7,987.8,265,354,12.0,08/03/2017 6:00 PM,63rdStreetWeatherStation201708031800
63rd Street Weather Station,2017-08-03T00:00:00Z,07:00:00 PM,25.1,20.5,66,0.0,0.00,406.3,0,240,4.3,8.2,987.7,52,355,11.9,08/03/2017 7:00 PM,63rdStreetWeatherStation201708031900
63rd Street Weather Station,2017-08-03T00:00:00Z,08:00:00 PM,23.7,20.6,76,0.0,0.60,406.9,0,220,3.8,7.0,988.4,4,354,11.9,08/03/2017 8:00 PM,63rdStreetWeatherStation201708032000
63rd Street Weather Station,2017-08-03T00:00:00Z,09:00:00 PM,23.3,20.8,81,0.0,0.00,406.9,0,224,3.0,4.7,987.4,0,355,12.0,08/03/2017 9:00 PM,63rdStreetWeatherStation201708032100
63rd Street Weather Station,2017-08-03T00:00:00Z,10:00:00 PM,20.2,19.3,92,13.2,12.30,419.2,60,249,4.7,7.1,988.0,1,354,11.9,08/03/2017 10:00 PM,63rdStreetWeatherStation201708032200
63rd Street Weather Station,2017-08-03T00:00:00Z,11:00:00 PM,20.7,20.1,94,0.0,0.10,419.4,0,248,3.6,5.7,987.3,1,354,11.9,08/03/2017 11:00 PM,63rdStreetWeatherStation201708032300
63rd Street Weather Station,2017-08-03T00:00:00Z,12:00:00 AM,23.0,22.2,94,0.0,0.00,403.8,0,56,1.5,3.7,995.2,0,355,11.9,08/03/2017 12:00 AM,63rdStreetWeatherStation201708032400
63rd Street Weather Station,2017-08-04T00:00:00Z,01:00:00 AM,18.3,16.9,88,0.0,0.00,419.4,0,291,1.6,4.1,988.1,1,354,11.9,08/04/2017 1:00 AM,63rdStreetWeatherStation201708040100
63rd Street Weather Station,2017-08-04T00:00:00Z,02:00:00 AM,16.8,15.0,83,0.0,0.00,419.4,0,276,2.2,4.9,988.4,1,354,11.9,08/04/2017 2:00 AM,63rdStreetWeatherStation201708040200
63rd Street Weather Station,2017-08-04T00:00:00Z,03:00:00 AM,16.4,14.6,83,0.0,0.00,419.4,0,257,3.4,8.5,988.5,1,354,11.9,08/04/2017 3:00 AM,63rdStreetWeatherStation201708040300
63rd Street Weather Station,2017-08-04T00:00:00Z,04:00:00 AM,15.4,13.2,79,0.0,0.00,419.4,0,262,7.6,12.2,988.3,2,354,11.9,08/04/2017 4:00 AM,63rdStreetWeatherStation201708040400
63rd Street Weather Station,2017-08-04T00:00:00Z,05:00:00 AM,14.3,12.3,80,0.0,0.00,419.4,0,258,4.9,7.5,988.4,2,355,11.8,08/04/2017 5:00 AM,63rdStreetWeatherStation201708040500
63rd Street Weather Station,2017-08-04T00:00:00Z,06:00:00 AM,14.4,12.1,77,0.0,0.00,419.4,0,261,4.3,6.9,988.5,3,354,11.8,08/04/2017 6:00 AM,63rdStreetWeatherStation201708040600
63rd Street Weather Station,2017-08-04T00:00:00Z,07:00:00 AM,14.4,12.0,76,0.0,0.00,419.4,0,263,8.0,12.6,988.3,69,354,11.9,08/04/2017 7:00 AM,63rdStreetWeatherStation201708040700
63rd Street Weather Station,2017-08-04T00:00:00Z,08:00:00 AM,14.7,12.3,76,0.0,0.00,419.4,0,264,6.2,9.9,988.5,102,355,11.9,08/04/2017 8:00 AM,63rdStreetWeatherStation201708040800
63rd Street Weather Station,2017-08-04T00:00:00Z,09:00:00 AM,15.0,12.8,78,0.0,0.00,419.4,0,257,7.7,11.7,988.5,86,354,11.9,08/04/2017 9:00 AM,63rdStreetWeatherStation201708040900
63rd Street Weather Station,2017-08-04T00:00:00Z,10:00:00 AM,15.5,13.0,76,0.0,0.00,419.4,0,266,6.1,10.1,988.9,271,354,11.9,08/04/2017 10:00 AM,63rdStreetWeatherStation201708041000
63rd Street Weather Station,2017-08-04T00:00:00Z,11:00:00 AM,15.4,13.0,78,0.0,0.00,419.4,0,264,6.3,8.9,989.3,217,354,11.9,08/04/2017 11:00 AM,63rdStreetWeatherStation201708041100
63rd Street Weather Station,2017-08-04T00:00:00Z,12:00:00 PM,16.2,13.6,76,0.0,0.00,419.4,0,275,6.3,12.2,989.9,230,354,11.9,08/04/2017 12:00 PM,63rdStreetWeatherStation201708041200
63rd Street Weather Station,2017-08-04T00:00:00Z,01:00:00 PM,17.0,14.3,75,0.0,0.00,419.4,0,276,4.1,10.4,990.0,232,354,11.9,08/04/2017 1:00 PM,63rdStreetWeatherStation201708041300
63rd Street Weather Station,2017-08-04T00:00:00Z,02:00:00 PM,16.9,14.3,76,0.0,0.00,419.4,0,280,3.0,10.8,990.5,154,354,12.0,08/04/2017 2:00 PM,63rdStreetWeatherStation201708041400
63rd Street Weather Station,2017-08-04T00:00:00Z,03:00:00 PM,17.7,14.4,71,0.0,0.00,419.4,0,281,5.0,8.7,991.0,284,354,11.9,08/04/2017 3:00 PM,63rdStreetWeatherStation201708041500
63rd Street Weather Station,2017-08-04T00:00:00Z,04:00:00 PM,18.2,14.6,68,0.0,0.00,419.4,0,283,3.8,10.4,991.4,312,354,11.9,08/04/2017 4:00 PM,63rdStreetWeatherStation201708041600
63rd Street Weather Station,2017-08-04T00:00:00Z,05:00:00 PM,18.6,14.8,67,0.0,0.00,419.4,0,288,2.6,6.8,991.7,137,355,11.9,08/04/2017 5:00 PM,63rdStreetWeatherStation201708041700
63rd Street Weather Station,2017-08-04T00:00:00Z,06:00:00 PM,17.0,14.0,73,0.0,0.50,419.9,0,319,1.3,2.6,992.3,39,354,11.9,08/04/2017 6:00 PM,63rdStreetWeatherStation201708041800
63rd Street Weather Station,2017-08-04T00:00:00Z,07:00:00 PM,19.0,14.3,61,0.0,0.00,419.9,0,343,2.9,5.1,992.5,45,354,11.9,08/04/2017 7:00 PM,63rdStreetWeatherStation201708041900
63rd Street Weather Station,2017-08-04T00:00:00Z,08:00:00 PM,18.8,13.9,58,0.0,0.00,419.9,0,328,1.6,3.9,992.8,6,355,11.9,08/04/2017 8:00 PM,63rdStreetWeatherStation201708042000
63rd Street Weather Station,2017-08-04T00:00:00Z,09:00:00 PM,17.9,14.0,65,0.0,0.00,419.9,0,260,1.4,2.3,993.2,1,354,11.9,08/04/2017 9:00 PM,63rdStreetWeatherStation201708042100
